dteday,hr,mnth,cnt,temp,hum,windspeed,weathersit
2012-08-11,1,8,116,0.66,0.74,0.2239,1
2012-08-11,2,8,85,0.64,0.78,0.194,3
2012-08-11,3,8,21,0.62,0.83,0.1642,3
2012-08-11,4,8,10,0.62,0.83,0.1045,1
2012-08-11,5,8,11,0.62,0.88,0.1045,1
2012-08-11,6,8,23,0.62,0.88,0.1045,2
2012-08-11,7,8,62,0.64,0.83,0.0896,1
2012-08-11,8,8,162,0.66,0.83,0.1045,1
2012-08-11,9,8,271,0.68,0.79,0.194,1
2012-08-11,10,8,407,0.72,0.62,0.0896,1
2012-08-11,11,8,499,0.74,0.66,0.1642,1
2012-08-11,12,8,546,0.76,0.58,0.2239,1
2012-08-11,13,8,569,0.8,0.49,0.3582,1
2012-08-11,14,8,538,0.8,0.49,0.2985,1
2012-08-11,15,8,562,0.8,0.46,0.2836,1
2012-08-11,16,8,531,0.8,0.46,0.2985,1
2012-08-11,17,8,512,0.74,0.66,0.3582,3
2012-08-11,18,8,300,0.7,0.74,0.2985,2
2012-08-11,19,8,275,0.66,0.89,0.1045,2
2012-08-11,20,8,160,0.66,0.89,0.4179,3
2012-08-11,21,8,128,0.66,0.89,0.1642,2
2012-08-11,22,8,168,0.66,0.89,0.1642,2
2012-08-11,23,8,163,0.66,0.78,0.1642,3
2012-08-12,0,8,120,0.64,0.73,0.1343,2
2012-08-12,1,8,113,0.62,0.78,0.1343,1
2012-08-12,2,8,86,0.64,0.69,0.1343,1
2012-08-12,3,8,48,0.62,0.73,0.0896,1
2012-08-12,4,8,10,0.64,0.69,0.0896,1
2012-08-12,5,8,10,0.64,0.61,0.194,1
2012-08-12,6,8,16,0.64,0.65,0.1642,1
2012-08-12,7,8,39,0.64,0.65,0.1343,1
2012-08-12,8,8,119,0.66,0.54,0.2239,1
2012-08-12,9,8,217,0.7,0.48,0.2239,1
2012-08-12,10,8,328,0.7,0.51,0.1642,1
2012-08-12,11,8,449,0.74,0.42,0.1642,1
2012-08-12,12,8,505,0.74,0.42,0.194,1
2012-08-12,13,8,543,0.78,0.4,0.0,1
2012-08-12,14,8,579,0.76,0.4,0.194,1
2012-08-12,15,8,577,0.76,0.4,0.1343,1
2012-08-12,16,8,513,0.76,0.4,0.1045,1
2012-08-12,17,8,505,0.8,0.33,0.0,1
2012-08-12,18,8,491,0.78,0.35,0.1045,1
2012-08-12,19,8,465,0.74,0.4,0.1343,1
2012-08-12,20,8,300,0.72,0.45,0.0,1
2012-08-12,21,8,220,0.72,0.51,0.0896,1
2012-08-12,22,8,181,0.7,0.58,0.1343,1
2012-08-12,23,8,110,0.68,0.61,0.0,1
2012-08-13,0,8,47,0.66,0.65,0.1045,1
2012-08-13,1,8,14,0.66,0.65,0.0896,1
2012-08-13,2,8,9,0.64,0.69,0.1045,1
2012-08-13,3,8,6,0.64,0.69,0.0,1
2012-08-13,4,8,11,0.64,0.69,0.1045,1
2012-08-13,5,8,36,0.64,0.69,0.1045,1
2012-08-13,6,8,159,0.62,0.73,0.0896,1
2012-08-13,7,8,436,0.66,0.65,0.1343,1
2012-08-13,8,8,673,0.72,0.51,0.0896,2
2012-08-13,9,8,305,0.74,0.45,0.0,2
2012-08-13,10,8,199,0.76,0.4,0.0,2
2012-08-13,11,8,245,0.76,0.4,0.0896,1
2012-08-13,12,8,276,0.78,0.4,0.194,1
2012-08-13,13,8,254,0.78,0.4,0.1642,1
2012-08-13,14,8,248,0.8,0.33,0.1045,1
2012-08-13,15,8,274,0.82,0.34,0.2239,1
2012-08-13,16,8,464,0.8,0.36,0.0896,1
2012-08-13,17,8,818,0.8,0.36,0.1642,1
2012-08-13,18,8,812,0.76,0.52,0.2836,1
2012-08-13,19,8,555,0.74,0.58,0.1642,1
2012-08-13,20,8,432,0.74,0.62,0.2239,1
2012-08-13,21,8,290,0.72,0.66,0.194,1
2012-08-13,22,8,192,0.72,0.62,0.3284,1
2012-08-13,23,8,128,0.7,0.7,0.2239,1
2012-08-14,0,8,60,0.7,0.74,0.2239,1
2012-08-14,1,8,27,0.68,0.79,0.2537,1
2012-08-14,2,8,11,0.68,0.83,0.194,2
2012-08-14,3,8,3,0.68,0.83,0.194,2
2012-08-14,4,8,5,0.68,0.83,0.194,2
2012-08-14,5,8,36,0.68,0.89,0.194,2
2012-08-14,6,8,64,0.64,0.83,0.194,3
2012-08-14,7,8,179,0.66,0.83,0.0896,2
2012-08-14,8,8,618,0.66,0.89,0.0896,2
2012-08-14,9,8,402,0.7,0.74,0.0,2
2012-08-14,10,8,208,0.7,0.79,0.1045,1
2012-08-14,11,8,196,0.74,0.62,0.0,1
2012-08-14,12,8,300,0.78,0.49,0.1343,1
2012-08-14,13,8,286,0.8,0.46,0.0896,1
2012-08-14,14,8,255,0.82,0.41,0.2239,1
2012-08-14,15,8,283,0.82,0.46,0.2239,1
2012-08-14,16,8,458,0.82,0.43,0.2239,1
2012-08-14,17,8,812,0.76,0.66,0.2537,3
2012-08-14,18,8,854,0.76,0.62,0.2836,1
2012-08-14,19,8,627,0.76,0.66,0.194,1
2012-08-14,20,8,436,0.74,0.74,0.2239,1
2012-08-14,21,8,308,0.74,0.62,0.2239,1
2012-08-14,22,8,189,0.72,0.66,0.0896,1
2012-08-14,23,8,167,0.72,0.66,0.1642,1
2012-08-15,0,8,60,0.7,0.61,0.194,1
2012-08-15,1,8,37,0.7,0.61,0.0,1
2012-08-15,2,8,8,0.68,0.65,0.0,1
2012-08-15,3,8,11,0.66,0.74,0.1045,1
2012-08-15,4,8,4,0.64,0.83,0.1045,1
2012-08-15,5,8,39,0.64,0.78,0.1045,1
2012-08-15,6,8,172,0.64,0.78,0.1045,1
2012-08-15,7,8,492,0.66,0.69,0.194,2
2012-08-15,8,8,682,0.7,0.65,0.2836,2
2012-08-15,9,8,367,0.72,0.62,0.194,2
2012-08-15,10,8,233,0.72,0.62,0.194,2
2012-08-15,11,8,235,0.74,0.58,0.194,2
2012-08-15,12,8,307,0.74,0.55,0.2239,1
2012-08-15,13,8,294,0.78,0.49,0.194,2
2012-08-15,14,8,255,0.76,0.52,0.2985,2
2012-08-15,15,8,266,0.76,0.52,0.2537,1
2012-08-15,16,8,431,0.76,0.48,0.194,1
2012-08-15,17,8,851,0.74,0.55,0.2836,1
2012-08-15,18,8,848,0.74,0.51,0.2239,1
2012-08-15,19,8,649,0.7,0.61,0.1343,1
2012-08-15,20,8,427,0.7,0.61,0.1343,1
2012-08-15,21,8,315,0.7,0.61,0.194,1
2012-08-15,22,8,226,0.7,0.61,0.1642,1
2012-08-15,23,8,138,0.68,0.65,0.1045,1
2012-08-16,0,8,76,0.66,0.69,0.0,1
2012-08-16,1,8,21,0.64,0.73,0.0,1
2012-08-16,2,8,15,0.64,0.69,0.194,1
2012-08-16,3,8,4,0.62,0.73,0.2537,1
2012-08-16,4,8,5,0.62,0.73,0.2239,1
2012-08-16,5,8,37,0.6,0.78,0.1642,1
2012-08-16,6,8,165,0.6,0.78,0.1642,1
2012-08-16,7,8,464,0.64,0.69,0.2239,1
2012-08-16,8,8,682,0.68,0.61,0.194,1
2012-08-16,9,8,337,0.72,0.54,0.1045,1
2012-08-16,10,8,199,0.74,0.48,0.1343,1
2012-08-16,11,8,274,0.76,0.37,0.0896,1
2012-08-16,12,8,343,0.8,0.33,0.1045,1
2012-08-16,13,8,300,0.8,0.31,0.2239,1
2012-08-16,14,8,248,0.82,0.32,0.0,1
2012-08-16,15,8,260,0.8,0.33,0.2537,1
2012-08-16,16,8,419,0.82,0.32,0.2239,1
2012-08-16,17,8,897,0.82,0.34,0.194,1
2012-08-16,18,8,832,0.8,0.36,0.0,1
2012-08-16,19,8,677,0.76,0.4,0.1045,1
2012-08-16,20,8,514,0.76,0.4,0.0896,1
2012-08-16,21,8,356,0.74,0.48,0.194,1
2012-08-16,22,8,254,0.72,0.51,0.1642,1
2012-08-16,23,8,226,0.7,0.54,0.1045,1
2012-08-17,0,8,88,0.68,0.57,0.1642,1
2012-08-17,1,8,54,0.66,0.65,0.1045,1
2012-08-17,2,8,19,0.66,0.61,0.1343,1
2012-08-17,3,8,6,0.64,0.65,0.1045,1
2012-08-17,4,8,9,0.64,0.73,0.1642,1
2012-08-17,5,8,36,0.64,0.73,0.1045,1
2012-08-17,6,8,157,0.62,0.78,0.1343,1
2012-08-17,7,8,379,0.64,0.73,0.1045,1
2012-08-17,8,8,668,0.68,0.65,0.1343,1
2012-08-17,9,8,378,0.7,0.58,0.1045,1
2012-08-17,10,8,231,0.74,0.55,0.1642,1
2012-08-17,11,8,303,0.76,0.52,0.2836,1
2012-08-17,12,8,365,0.82,0.41,0.2239,1
2012-08-17,13,8,357,0.84,0.36,0.3881,1
2012-08-17,14,8,328,0.86,0.34,0.4179,1
2012-08-17,15,8,383,0.86,0.3,0.4627,1
2012-08-17,16,8,488,0.84,0.32,0.4478,2
2012-08-17,17,8,791,0.82,0.36,0.3284,1
2012-08-17,18,8,669,0.82,0.38,0.2537,2
2012-08-17,19,8,491,0.74,0.55,0.3881,2
2012-08-17,20,8,359,0.72,0.58,0.2239,2
2012-08-17,21,8,255,0.68,0.69,0.2985,2
2012-08-17,22,8,213,0.66,0.83,0.194,3
2012-08-17,23,8,121,0.64,0.83,0.2239,3
2012-08-18,0,8,105,0.64,0.83,0.2239,2
2012-08-18,1,8,92,0.62,0.94,0.1642,3
2012-08-18,2,8,43,0.62,0.88,0.1642,3
2012-08-18,3,8,30,0.62,0.88,0.194,1
2012-08-18,4,8,13,0.62,0.73,0.2239,1
2012-08-18,5,8,9,0.6,0.78,0.2537,1
2012-08-18,6,8,27,0.6,0.83,0.2239,1
2012-08-18,7,8,64,0.6,0.83,0.2239,1
2012-08-18,8,8,189,0.64,0.69,0.2537,1
2012-08-18,9,8,292,0.66,0.65,0.2836,1
2012-08-18,10,8,480,0.7,0.54,0.1642,1
2012-08-18,11,8,536,0.72,0.51,0.0,1
2012-08-18,12,8,654,0.76,0.37,0.194,1
2012-08-18,13,8,644,0.74,0.4,0.194,1
2012-08-18,14,8,598,0.76,0.37,0.2836,1
2012-08-18,15,8,596,0.76,0.37,0.2239,1
2012-08-18,16,8,641,0.76,0.37,0.2537,1
2012-08-18,17,8,635,0.76,0.37,0.2239,1
2012-08-18,18,8,554,0.74,0.37,0.1642,1
2012-08-18,19,8,488,0.7,0.45,0.1642,1
2012-08-18,20,8,341,0.7,0.45,0.1045,1
2012-08-18,21,8,338,0.66,0.61,0.0,1
2012-08-18,22,8,261,0.66,0.61,0.0,1
2012-08-18,23,8,235,0.64,0.65,0.0896,1
2012-08-19,0,8,187,0.66,0.57,0.0896,1
2012-08-19,1,8,131,0.64,0.65,0.0,1
2012-08-19,2,8,119,0.62,0.69,0.0896,2
2012-08-19,3,8,55,0.62,0.61,0.1642,2
2012-08-19,4,8,26,0.62,0.65,0.1642,2
2012-08-19,5,8,11,0.6,0.73,0.1343,2
2012-08-19,6,8,20,0.62,0.69,0.1045,2
2012-08-19,7,8,41,0.62,0.69,0.1343,2
2012-08-19,8,8,124,0.64,0.69,0.1045,2
2012-08-19,9,8,270,0.66,0.74,0.0,2
2012-08-19,10,8,425,0.68,0.69,0.0,2
2012-08-19,11,8,272,0.64,0.78,0.1642,3
2012-08-19,12,8,298,0.64,0.73,0.0,3
2012-08-19,13,8,162,0.64,0.83,0.1343,3
2012-08-19,14,8,149,0.64,0.73,0.0,3
2012-08-19,15,8,276,0.64,0.65,0.0,2
2012-08-19,16,8,356,0.66,0.65,0.0,2
2012-08-19,17,8,343,0.64,0.78,0.1045,2
2012-08-19,18,8,377,0.64,0.78,0.1045,2
2012-08-19,19,8,341,0.64,0.73,0.1343,2
2012-08-19,20,8,274,0.64,0.73,0.194,2
2012-08-19,21,8,190,0.62,0.78,0.0896,3
2012-08-19,22,8,56,0.62,0.78,0.1642,2
2012-08-19,23,8,46,0.62,0.73,0.0,2
2012-08-20,0,8,26,0.6,0.83,0.1045,2
2012-08-20,1,8,10,0.6,0.83,0.1642,1
2012-08-20,2,8,5,0.6,0.83,0.1642,1
2012-08-20,3,8,3,0.6,0.88,0.1045,1
2012-08-20,4,8,7,0.6,0.83,0.0896,2
2012-08-20,5,8,37,0.6,0.83,0.0,2
2012-08-20,6,8,161,0.6,0.78,0.1343,2
2012-08-20,7,8,442,0.62,0.78,0.1343,2
2012-08-20,8,8,655,0.62,0.73,0.1045,2
2012-08-20,9,8,357,0.64,0.69,0.0,2
2012-08-20,10,8,193,0.64,0.69,0.0896,2
2012-08-20,11,8,241,0.66,0.65,0.1045,1
2012-08-20,12,8,282,0.66,0.61,0.1045,2
2012-08-20,13,8,291,0.7,0.58,0.1343,1
2012-08-20,14,8,275,0.72,0.54,0.1642,1
2012-08-20,15,8,309,0.72,0.54,0.2537,1
2012-08-20,16,8,460,0.72,0.54,0.2537,1
2012-08-20,17,8,893,0.7,0.58,0.2836,1
2012-08-20,18,8,815,0.62,0.78,0.2537,2
2012-08-20,19,8,299,0.62,0.78,0.194,2
2012-08-20,20,8,261,0.62,0.83,0.2836,2
2012-08-20,21,8,245,0.6,0.83,0.0,1
2012-08-20,22,8,161,0.6,0.83,0.0,2
2012-08-20,23,8,102,0.6,0.83,0.0,2
2012-08-21,0,8,59,0.6,0.83,0.0896,2
2012-08-21,1,8,33,0.6,0.83,0.1343,2
2012-08-21,2,8,8,0.58,0.88,0.2836,2
2012-08-21,3,8,3,0.56,0.88,0.0,1
2012-08-21,4,8,4,0.56,0.88,0.0,1
2012-08-21,5,8,34,0.56,0.83,0.0896,1
2012-08-21,6,8,169,0.56,0.83,0.1045,1
2012-08-21,7,8,519,0.6,0.78,0.1045,1
2012-08-21,8,8,723,0.6,0.78,0.1343,1
2012-08-21,9,8,328,0.64,0.69,0.0,1
2012-08-21,10,8,178,0.66,0.61,0.1045,1
2012-08-21,11,8,256,0.7,0.54,0.0,1
2012-08-21,12,8,305,0.72,0.45,0.0,1
2012-08-21,13,8,331,0.74,0.4,0.0,1
2012-08-21,14,8,302,0.76,0.37,0.0896,1
2012-08-21,15,8,302,0.76,0.37,0.0,1
2012-08-21,16,8,467,0.76,0.37,0.0,1
2012-08-21,17,8,878,0.74,0.51,0.2836,1
2012-08-21,18,8,625,0.72,0.54,0.2239,1
2012-08-21,19,8,476,0.62,0.73,0.1045,3
2012-08-21,20,8,358,0.64,0.73,0.0,1
2012-08-21,21,8,280,0.64,0.73,0.0,1
2012-08-21,22,8,232,0.64,0.78,0.0,1
2012-08-21,23,8,136,0.62,0.83,0.0,1
2012-08-22,0,8,55,0.62,0.83,0.1045,1
2012-08-22,1,8,21,0.62,0.78,0.0,1
2012-08-22,2,8,17,0.62,0.78,0.0,1
2012-08-22,3,8,7,0.62,0.78,0.0,1
2012-08-22,4,8,8,0.58,0.83,0.1045,1
2012-08-22,5,8,40,0.6,0.78,0.0,1
2012-08-22,6,8,187,0.62,0.73,0.0,1
2012-08-22,7,8,553,0.62,0.78,0.0,1
2012-08-22,8,8,740,0.64,0.73,0.0896,1
2012-08-22,9,8,376,0.68,0.65,0.0,1
2012-08-22,10,8,225,0.7,0.61,0.0896,1
2012-08-22,11,8,267,0.72,0.58,0.0896,1
2012-08-22,12,8,312,0.74,0.51,0.0,1
2012-08-22,13,8,316,0.76,0.48,0.1045,1
2012-08-22,14,8,266,0.76,0.45,0.1045,1
2012-08-22,15,8,316,0.76,0.48,0.1343,1
2012-08-22,16,8,460,0.74,0.55,0.2239,3
2012-08-22,17,8,783,0.74,0.55,0.2239,3
2012-08-22,18,8,683,0.66,0.61,0.2239,3
2012-08-22,19,8,580,0.66,0.74,0.0,2
2012-08-22,20,8,391,0.64,0.73,0.194,1
2012-08-22,21,8,351,0.64,0.73,0.0,1
2012-08-22,22,8,281,0.64,0.73,0.0,1
2012-08-22,23,8,140,0.64,0.83,0.0,1
2012-08-23,0,8,60,0.64,0.78,0.0,1
2012-08-23,1,8,25,0.62,0.83,0.0,1
2012-08-23,2,8,20,0.62,0.83,0.0,1
2012-08-23,3,8,9,0.62,0.83,0.0896,1
2012-08-23,4,8,6,0.62,0.83,0.0,1
2012-08-23,5,8,37,0.62,0.83,0.0,1
2012-08-23,6,8,192,0.6,0.88,0.0896,2
2012-08-23,7,8,481,0.62,0.83,0.0896,2
2012-08-23,8,8,707,0.66,0.74,0.0896,2
2012-08-23,9,8,412,0.7,0.7,0.0,2
2012-08-23,10,8,233,0.74,0.58,0.0896,1
2012-08-23,11,8,278,0.76,0.48,0.0896,1
2012-08-23,12,8,332,0.78,0.38,0.0,1
2012-08-23,13,8,346,0.82,0.38,0.0896,1
2012-08-23,14,8,305,0.78,0.46,0.2239,1
2012-08-23,15,8,305,0.78,0.46,0.1343,1
2012-08-23,16,8,465,0.76,0.48,0.1642,1
2012-08-23,17,8,820,0.76,0.45,0.2239,1
2012-08-23,18,8,941,0.74,0.48,0.2239,1
2012-08-23,19,8,633,0.72,0.51,0.0896,1
2012-08-23,20,8,474,0.7,0.61,0.1045,1
2012-08-23,21,8,329,0.7,0.61,0.1343,1
2012-08-23,22,8,198,0.68,0.61,0.1045,2
2012-08-23,23,8,157,0.66,0.69,0.0,2
2012-08-24,0,8,111,0.66,0.69,0.0,2
2012-08-24,1,8,42,0.64,0.73,0.0,2
2012-08-24,2,8,16,0.66,0.69,0.0,1
2012-08-24,3,8,8,0.64,0.73,0.0,1
2012-08-24,4,8,8,0.64,0.73,0.0,2
2012-08-24,5,8,38,0.64,0.78,0.0,1
2012-08-24,6,8,151,0.62,0.83,0.0,2
2012-08-24,7,8,425,0.64,0.78,0.0,2
2012-08-24,8,8,744,0.66,0.74,0.0,2
2012-08-24,9,8,389,0.72,0.58,0.0,2
2012-08-24,10,8,262,0.76,0.48,0.0,2
2012-08-24,11,8,281,0.76,0.48,0.1045,2
2012-08-24,12,8,371,0.76,0.45,0.0896,2
2012-08-24,13,8,351,0.8,0.41,0.1045,2
2012-08-24,14,8,338,0.78,0.43,0.1045,1
2012-08-24,15,8,350,0.76,0.48,0.1343,2
2012-08-24,16,8,515,0.76,0.48,0.1343,2
2012-08-24,17,8,812,0.74,0.51,0.2239,2
2012-08-24,18,8,736,0.72,0.62,0.194,2
2012-08-24,19,8,536,0.72,0.58,0.1642,2
2012-08-24,20,8,363,0.7,0.65,0.2239,2
2012-08-24,21,8,306,0.7,0.61,0.1642,2
2012-08-24,22,8,251,0.7,0.61,0.0,2
2012-08-24,23,8,178,0.68,0.69,0.0896,2
2012-08-25,0,8,135,0.7,0.61,0.0,2
2012-08-25,1,8,115,0.68,0.69,0.0,2
2012-08-25,2,8,79,0.66,0.74,0.0896,2
2012-08-25,3,8,38,0.66,0.69,0.0896,1
2012-08-25,4,8,12,0.66,0.69,0.1045,2
2012-08-25,5,8,14,0.64,0.73,0.1642,2
2012-08-25,6,8,30,0.64,0.78,0.1642,2
2012-08-25,7,8,102,0.64,0.78,0.194,2
2012-08-25,8,8,162,0.66,0.74,0.2537,2
2012-08-25,9,8,288,0.68,0.69,0.2836,2
2012-08-25,10,8,442,0.7,0.65,0.2985,2
2012-08-25,11,8,457,0.72,0.62,0.2836,2
2012-08-25,12,8,584,0.72,0.54,0.3881,3
2012-08-25,13,8,517,0.72,0.51,0.3582,2
2012-08-25,14,8,482,0.66,0.65,0.2537,3
2012-08-25,15,8,233,0.64,0.73,0.3284,2
2012-08-25,16,8,434,0.66,0.74,0.2985,2
2012-08-25,17,8,403,0.66,0.74,0.3284,2
2012-08-25,18,8,383,0.66,0.69,0.4627,2
2012-08-25,19,8,354,0.64,0.78,0.2985,2
2012-08-25,20,8,241,0.62,0.83,0.2537,3
2012-08-25,21,8,208,0.62,0.83,0.3582,1
2012-08-25,22,8,182,0.62,0.83,0.3582,1
2012-08-25,23,8,158,0.62,0.83,0.2537,2
2012-08-26,0,8,134,0.64,0.89,0.2537,1
2012-08-26,1,8,134,0.64,0.89,0.194,1
2012-08-26,2,8,116,0.64,0.89,0.2239,2
2012-08-26,3,8,53,0.64,0.89,0.2537,2
2012-08-26,4,8,16,0.64,0.89,0.194,2
2012-08-26,5,8,16,0.64,0.89,0.194,1
2012-08-26,6,8,21,0.62,0.88,0.2985,1
2012-08-26,7,8,34,0.64,0.89,0.194,1
2012-08-26,8,8,133,0.68,0.79,0.2836,1
2012-08-26,9,8,263,0.68,0.79,0.2537,1
2012-08-26,10,8,385,0.74,0.66,0.3881,1
2012-08-26,11,8,482,0.74,0.66,0.3582,1
2012-08-26,12,8,626,0.72,0.74,0.3582,3
2012-08-26,13,8,541,0.66,0.78,0.4179,3
2012-08-26,14,8,377,0.64,0.89,0.1045,1
2012-08-26,15,8,391,0.64,0.89,0.2836,3
2012-08-26,16,8,173,0.64,0.89,0.2836,3
2012-08-26,17,8,233,0.64,0.89,0.2239,1
2012-08-26,18,8,264,0.64,0.89,0.0896,2
2012-08-26,19,8,292,0.64,0.89,0.1642,2
2012-08-26,20,8,211,0.64,0.89,0.1642,1
2012-08-26,21,8,166,0.64,0.83,0.1343,1
2012-08-26,22,8,114,0.62,0.88,0.0896,1
2012-08-26,23,8,80,0.62,0.83,0.0896,1
2012-08-27,0,8,32,0.62,0.83,0.0,1
2012-08-27,1,8,7,0.62,0.88,0.0896,1
2012-08-27,2,8,8,0.62,0.88,0.1343,1
2012-08-27,3,8,4,0.62,0.88,0.0896,1
2012-08-27,4,8,12,0.62,0.83,0.0,1
2012-08-27,5,8,36,0.62,0.88,0.0,1
2012-08-27,6,8,145,0.62,0.88,0.0,1
2012-08-27,7,8,433,0.66,0.83,0.0,1
2012-08-27,8,8,699,0.66,0.83,0.0896,1
2012-08-27,9,8,342,0.66,0.83,0.1045,1
2012-08-27,10,8,206,0.72,0.74,0.1343,1
2012-08-27,11,8,229,0.74,0.66,0.194,1
2012-08-27,12,8,283,0.76,0.62,0.0,1
2012-08-27,13,8,288,0.76,0.57,0.1642,1
2012-08-27,14,8,246,0.8,0.49,0.0896,1
2012-08-27,15,8,282,0.8,0.55,0.2985,1
2012-08-27,16,8,444,0.8,0.55,0.2537,1
2012-08-27,17,8,845,0.8,0.46,0.2239,1
2012-08-27,18,8,834,0.78,0.52,0.2537,1
2012-08-27,19,8,573,0.74,0.7,0.2239,1
2012-08-27,20,8,416,0.74,0.7,0.194,1
2012-08-27,21,8,278,0.72,0.74,0.194,1
2012-08-27,22,8,161,0.7,0.84,0.194,1
2012-08-27,23,8,114,0.7,0.84,0.1642,1
2012-08-28,0,8,38,0.7,0.84,0.2537,1
2012-08-28,1,8,21,0.68,0.89,0.194,1
2012-08-28,2,8,15,0.68,0.83,0.2537,1
2012-08-28,3,8,4,0.66,0.89,0.1343,1
2012-08-28,4,8,8,0.66,0.83,0.1343,1
2012-08-28,5,8,42,0.66,0.83,0.0896,2
2012-08-28,6,8,147,0.66,0.89,0.1045,2
2012-08-28,7,8,269,0.66,0.83,0.1045,2
2012-08-28,8,8,693,0.66,0.85,0.1045,2
2012-08-28,9,8,395,0.7,0.79,0.1642,2
2012-08-28,10,8,204,0.74,0.62,0.2537,1
2012-08-28,11,8,218,0.78,0.55,0.2537,1
2012-08-28,12,8,297,0.8,0.49,0.2836,1
2012-08-28,13,8,288,0.82,0.43,0.2985,1
2012-08-28,14,8,251,0.84,0.38,0.3284,1
2012-08-28,15,8,317,0.82,0.34,0.2985,1
2012-08-28,16,8,480,0.82,0.33,0.3284,1
2012-08-28,17,8,864,0.8,0.35,0.3881,1
2012-08-28,18,8,818,0.78,0.4,0.2537,1
2012-08-28,19,8,597,0.74,0.45,0.1642,1
2012-08-28,20,8,435,0.72,0.48,0.1045,1
2012-08-28,21,8,314,0.72,0.48,0.0896,1
2012-08-28,22,8,216,0.7,0.54,0.0,1
2012-08-28,23,8,109,0.68,0.57,0.0,1
2012-08-29,0,8,47,0.66,0.69,0.0,1
2012-08-29,1,8,14,0.64,0.69,0.1343,1
2012-08-29,2,8,6,0.62,0.73,0.1343,1
2012-08-29,3,8,9,0.62,0.73,0.1045,1
2012-08-29,4,8,10,0.6,0.73,0.2239,1
2012-08-29,5,8,40,0.6,0.73,0.194,1
2012-08-29,6,8,181,0.6,0.73,0.194,1
2012-08-29,7,8,554,0.64,0.65,0.0896,1
2012-08-29,8,8,808,0.66,0.61,0.1642,1
2012-08-29,9,8,348,0.7,0.51,0.194,1
2012-08-29,10,8,178,0.72,0.48,0.1642,1
2012-08-29,11,8,253,0.72,0.45,0.0,1
2012-08-29,12,8,360,0.76,0.4,0.0,1
2012-08-29,13,8,300,0.74,0.42,0.0,1
2012-08-29,14,8,301,0.76,0.4,0.0896,1
2012-08-29,15,8,338,0.76,0.4,0.194,1
2012-08-29,16,8,493,0.76,0.37,0.1343,1
2012-08-29,17,8,870,0.78,0.35,0.2239,1
2012-08-29,18,8,812,0.74,0.42,0.1642,1
2012-08-29,19,8,643,0.7,0.54,0.194,1
2012-08-29,20,8,427,0.68,0.57,0.0,1
2012-08-29,21,8,313,0.66,0.54,0.1045,1
2012-08-29,22,8,235,0.66,0.54,0.0,1
2012-08-29,23,8,157,0.66,0.57,0.0,1
2012-08-30,0,8,65,0.64,0.69,0.0,1
2012-08-30,1,8,23,0.64,0.65,0.0,1
2012-08-30,2,8,17,0.62,0.73,0.0,1
2012-08-30,3,8,5,0.62,0.73,0.0,1
2012-08-30,4,8,8,0.62,0.73,0.0,1
2012-08-30,5,8,35,0.62,0.73,0.0,1
2012-08-30,6,8,163,0.6,0.83,0.1642,1
2012-08-30,7,8,532,0.64,0.73,0.0,1
2012-08-30,8,8,754,0.66,0.65,0.0,1
2012-08-30,9,8,396,0.7,0.58,0.0,1
2012-08-30,10,8,234,0.72,0.54,0.0,1
2012-08-30,11,8,276,0.76,0.4,0.0896,1
2012-08-30,12,8,294,0.76,0.45,0.1343,1
2012-08-30,13,8,290,0.76,0.48,0.1045,1
2012-08-30,14,8,273,0.76,0.48,0.1343,1
2012-08-30,15,8,338,0.8,0.46,0.1642,1
2012-08-30,16,8,482,0.8,0.43,0.1642,1
2012-08-30,17,8,844,0.82,0.34,0.2239,1
2012-08-30,18,8,853,0.8,0.38,0.1343,1
2012-08-30,19,8,610,0.76,0.48,0.1343,1
2012-08-30,20,8,471,0.74,0.58,0.1642,1
2012-08-30,21,8,307,0.72,0.66,0.1343,1
2012-08-30,22,8,291,0.7,0.7,0.0,1
2012-08-30,23,8,152,0.7,0.74,0.1045,1
2012-08-31,0,8,82,0.68,0.83,0.1642,1
2012-08-31,1,8,32,0.68,0.83,0.1642,1
2012-08-31,2,8,20,0.66,0.89,0.1343,1
2012-08-31,3,8,5,0.66,0.89,0.1045,1
2012-08-31,4,8,7,0.64,0.89,0.1343,1
2012-08-31,5,8,29,0.64,0.89,0.1642,1
2012-08-31,6,8,108,0.64,0.89,0.1642,2
2012-08-31,7,8,421,0.64,0.89,0.0896,2
2012-08-31,8,8,690,0.7,0.74,0.0,2
2012-08-31,9,8,398,0.74,0.7,0.0,1
2012-08-31,10,8,256,0.76,0.62,0.0896,1
2012-08-31,11,8,309,0.86,0.28,0.2985,1
2012-08-31,12,8,410,0.86,0.26,0.2537,1
2012-08-31,13,8,368,0.88,0.27,0.3284,1
2012-08-31,14,8,436,0.9,0.25,0.2239,1
2012-08-31,15,8,526,0.9,0.27,0.2985,1
2012-08-31,16,8,528,0.9,0.27,0.2537,1
2012-08-31,17,8,617,0.88,0.32,0.1642,1
2012-08-31,18,8,546,0.86,0.36,0.2537,1
2012-08-31,19,8,452,0.8,0.49,0.1343,1
2012-08-31,20,8,356,0.8,0.49,0.1343,1
2012-08-31,21,8,303,0.76,0.58,0.194,1
2012-08-31,22,8,277,0.76,0.58,0.194,1
2012-08-31,23,8,174,0.74,0.62,0.1045,1
2012-09-01,0,9,168,0.74,0.62,0.1045,1
